timestamp,Frequency 1,Frequency 2,Frequency 3,Frequency 4,Driven Avg Wheel Speed,Non-Driven Avg Wheel Speed,Ignition Compensation,Ignition Cut Percentage,RPM,TPS,Fuel Open Time,Ignition Angle,Driven Wheel Speed #1,Driven Wheel Speed #2,Non-Driven Wheel Speed #1,Non-Driven Wheel Speed #2,Barometer,MAP,Lambda,Pressure Type,Analog Input #1,Analog Input #2,Analog Input #3,Analog Input #4,Analog Input #5,Analog Input #6,Analog Input #7,Analog Input #8,Battery Volt,Air Temp,Coolant Temp,Temp Type
1721152912.9653986,,,,,,,,,,,,,,,,,14.7,13.37,0.97,KPA,,,,,,,,,,,,
1721152913.0054073,,,,,,,,,1519.0,2.5,1.75,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.0153897,,,,,,,,,,,,,,,,,14.7,13.07,0.97,KPA,,,,,,,,,,,,
1721152913.0254257,,,,,,,,,,,,,,,,,,,,,1.34,2.16,0.01,0.51,,,,,,,,
1721152913.035401,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152913.0454109,0.0,0.0,228.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.0459855,,,,,11.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.0553968,,,,,,,,,1548.0,2.5,1.78,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.0559695,,,,,,,,,,,,,11.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.0653949,,,,,,,,,,,,,,,,,14.7,13.19,0.97,KPA,,,,,,,,,,,,
1721152913.1054049,,,,,,,,,1658.0,2.5,1.78,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.1153913,,,,,,,,,,,,,,,,,14.7,13.11,0.97,KPA,,,,,,,,,,,,
1721152913.1253812,,,,,,,,,,,,,,,,,,,,,1.36,2.16,0.01,0.51,,,,,,,,
1721152913.1354015,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152913.1454086,0.0,0.0,218.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.1459801,,,,,10.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.1553886,,,,,,,,,1466.0,2.5,1.8,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.155959,,,,,,,,,,,,,10.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.165393,,,,,,,,,,,,,,,,,14.7,13.68,0.97,KPA,,,,,,,,,,,,
1721152913.205401,,,,,,,,,1297.0,2.5,1.96,25.7,,,,,,,,,,,,,,,,,,,,
1721152913.2153938,,,,,,,,,,,,,,,,,14.7,13.59,0.97,KPA,,,,,,,,,,,,
1721152913.2254086,,,,,,,,,,,,,,,,,,,,,1.29,2.16,0.01,0.51,,,,,,,,
1721152913.2354107,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152913.245419,0.0,0.0,217.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.2459812,,,,,10.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.2554164,,,,,,,,,1333.0,2.5,1.94,6.0,,,,,,,,,,,,,,,,,,,,
1721152913.2559667,,,,,,,,,,,,,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.2653863,,,,,,,,,,,,,,,,,14.7,13.45,0.97,KPA,,,,,,,,,,,,
1721152913.2753937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,107.8,192.4,C
1721152913.3053865,,,,,,,,,1382.0,2.5,1.95,6.0,,,,,,,,,,,,,,,,,,,,
1721152913.3153896,,,,,,,,,,,,,,,,,14.7,13.52,0.97,KPA,,,,,,,,,,,,
1721152913.3253765,,,,,,,,,,,,,,,,,,,,,1.35,2.17,0.01,0.51,,,,,,,,
1721152913.3354006,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152913.3453887,0.0,0.0,214.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.345969,,,,,10.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.3553843,,,,,,,,,1489.0,2.5,1.9,6.0,,,,,,,,,,,,,,,,,,,,
1721152913.3559625,,,,,,,,,,,,,10.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.3653853,,,,,,,,,,,,,,,,,14.7,13.47,0.97,KPA,,,,,,,,,,,,
1721152913.4053824,,,,,,,,,1423.0,2.5,1.88,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.4153755,,,,,,,,,,,,,,,,,14.7,13.27,0.97,KPA,,,,,,,,,,,,
1721152913.4253812,,,,,,,,,,,,,,,,,,,,,1.35,2.17,0.01,0.51,,,,,,,,
1721152913.4353971,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152913.4453926,0.0,0.0,211.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.445969,,,,,10.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.455372,,,,,,,,,1425.0,2.5,1.87,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.45595,,,,,,,,,,,,,10.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.4653754,,,,,,,,,,,,,,,,,14.7,13.44,0.97,KPA,,,,,,,,,,,,
1721152913.5053942,,,,,,,,,1561.0,2.5,1.8,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.5153742,,,,,,,,,,,,,,,,,14.7,13.04,0.97,KPA,,,,,,,,,,,,
1721152913.5253696,,,,,,,,,,,,,,,,,,,,,1.36,2.17,0.01,0.51,,,,,,,,
1721152913.5353785,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152913.5453985,0.0,0.0,208.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.5459826,,,,,10.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.5553732,,,,,,,,,1496.0,2.5,1.82,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.5559418,,,,,,,,,,,,,10.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.5653677,,,,,,,,,,,,,,,,,14.7,13.23,0.97,KPA,,,,,,,,,,,,
1721152913.6053877,,,,,,,,,1511.0,2.5,1.84,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.6153767,,,,,,,,,,,,,,,,,14.7,13.2,0.97,KPA,,,,,,,,,,,,
1721152913.625383,,,,,,,,,,,,,,,,,,,,,1.32,2.17,0.01,0.51,,,,,,,,
1721152913.635385,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152913.6453795,0.0,0.0,207.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.6459613,,,,,10.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.6553693,,,,,,,,,1402.0,2.5,1.84,26.8,,,,,,,,,,,,,,,,,,,,
1721152913.6559477,,,,,,,,,,,,,10.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.6653643,,,,,,,,,,,,,,,,,14.7,13.71,0.97,KPA,,,,,,,,,,,,
1721152913.7053802,,,,,,,,,1554.0,2.5,1.85,6.0,,,,,,,,,,,,,,,,,,,,
1721152913.715393,,,,,,,,,,,,,,,,,14.7,13.13,0.97,KPA,,,,,,,,,,,,
1721152913.7253604,,,,,,,,,,,,,,,,,,,,,1.37,2.18,0.01,0.51,,,,,,,,
1721152913.735379,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152913.7453928,0.0,0.0,204.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.7459726,,,,,10.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.7553666,,,,,,,,,1449.0,2.5,1.93,26.8,,,,,,,,,,,,,,,,,,,,
1721152913.7559357,,,,,,,,,,,,,10.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.765368,,,,,,,,,,,,,,,,,14.7,13.4,0.97,KPA,,,,,,,,,,,,
1721152913.8053763,,,,,,,,,1355.0,2.5,1.96,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.8153574,,,,,,,,,,,,,,,,,14.7,13.45,0.97,KPA,,,,,,,,,,,,
1721152913.8253622,,,,,,,,,,,,,,,,,,,,,1.39,2.18,0.01,0.51,,,,,,,,
1721152913.8353863,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152913.8453827,0.0,0.0,201.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.8459592,,,,,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.8553734,,,,,,,,,1528.0,2.5,1.92,6.0,,,,,,,,,,,,,,,,,,,,
1721152913.8559508,,,,,,,,,,,,,9.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.86664,,,,,,,,,,,,,,,,,14.7,13.29,0.97,KPA,,,,,,,,,,,,
1721152913.9067092,,,,,,,,,1497.0,2.5,1.87,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.9153602,,,,,,,,,,,,,,,,,14.7,13.13,0.97,KPA,,,,,,,,,,,,
1721152913.9253626,,,,,,,,,,,,,,,,,,,,,1.38,2.18,0.01,0.51,,,,,,,,
1721152913.9353688,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152913.9453766,0.0,0.0,201.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.945954,,,,,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152913.9553645,,,,,,,,,1573.0,2.5,1.87,27.0,,,,,,,,,,,,,,,,,,,,
1721152913.9559405,,,,,,,,,,,,,9.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152913.9653587,,,,,,,,,,,,,,,,,14.7,13.25,0.97,KPA,,,,,,,,,,,,
1721152914.0053625,,,,,,,,,1653.0,2.5,1.75,27.0,,,,,,,,,,,,,,,,,,,,
1721152914.0153537,,,,,,,,,,,,,,,,,14.7,12.99,0.97,KPA,,,,,,,,,,,,
1721152914.0253522,,,,,,,,,,,,,,,,,,,,,1.41,2.18,0.01,0.51,,,,,,,,
1721152914.0353603,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.0453858,0.0,0.0,196.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.045964,,,,,9.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.0553522,,,,,,,,,1602.0,2.5,1.8,27.0,,,,,,,,,,,,,,,,,,,,
1721152914.0559313,,,,,,,,,,,,,9.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.0653615,,,,,,,,,,,,,,,,,14.7,12.93,0.97,KPA,,,,,,,,,,,,
1721152914.1053603,,,,,,,,,1564.0,2.5,1.85,25.0,,,,,,,,,,,,,,,,,,,,
1721152914.1153507,,,,,,,,,,,,,,,,,14.7,13.16,0.97,KPA,,,,,,,,,,,,
1721152914.1253507,,,,,,,,,,,,,,,,,,,,,1.41,2.18,0.01,0.51,,,,,,,,
1721152914.1353643,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.145365,0.0,0.0,192.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.1459455,,,,,9.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.1553636,,,,,,,,,1503.0,2.5,1.76,25.0,,,,,,,,,,,,,,,,,,,,
1721152914.1559289,,,,,,,,,,,,,9.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.1653473,,,,,,,,,,,,,,,,,14.7,13.05,0.97,KPA,,,,,,,,,,,,
1721152914.2053604,,,,,,,,,1456.0,2.5,1.9,25.0,,,,,,,,,,,,,,,,,,,,
1721152914.2166429,,,,,,,,,,,,,,,,,14.7,13.45,0.97,KPA,,,,,,,,,,,,
1721152914.2253425,,,,,,,,,,,,,,,,,,,,,1.39,2.17,0.01,0.51,,,,,,,,
1721152914.2353399,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.245363,0.0,0.0,192.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.2459478,,,,,9.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.255363,,,,,,,,,1590.0,2.5,1.93,27.0,,,,,,,,,,,,,,,,,,,,
1721152914.2559388,,,,,,,,,,,,,9.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.2653408,,,,,,,,,,,,,,,,,14.7,13.15,0.97,KPA,,,,,,,,,,,,
1721152914.2753408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,107.8,190.6,C
1721152914.3053355,,,,,,,,,1639.0,2.5,1.87,27.0,,,,,,,,,,,,,,,,,,,,
1721152914.3153327,,,,,,,,,,,,,,,,,14.7,13.11,0.97,KPA,,,,,,,,,,,,
1721152914.3253386,,,,,,,,,,,,,,,,,,,,,1.37,2.17,0.01,0.51,,,,,,,,
1721152914.3353505,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.3453507,0.0,0.0,186.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.345931,,,,,9.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.355347,,,,,,,,,1546.0,2.5,1.76,27.0,,,,,,,,,,,,,,,,,,,,
1721152914.355919,,,,,,,,,,,,,9.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.3672757,,,,,,,,,,,,,,,,,14.7,13.13,0.97,KPA,,,,,,,,,,,,
1721152914.4053538,,,,,,,,,1685.0,2.5,1.75,27.0,,,,,,,,,,,,,,,,,,,,
1721152914.415333,,,,,,,,,,,,,,,,,14.7,12.93,0.97,KPA,,,,,,,,,,,,
1721152914.4253254,,,,,,,,,,,,,,,,,,,,,1.43,2.18,0.01,0.51,,,,,,,,
1721152914.4353623,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.4453545,0.0,0.0,184.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.4459255,,,,,9.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.455336,,,,,,,,,1661.0,2.5,1.75,25.1,,,,,,,,,,,,,,,,,,,,
1721152914.4559066,,,,,,,,,,,,,8.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.4653268,,,,,,,,,,,,,,,,,14.7,12.99,0.97,KPA,,,,,,,,,,,,
1721152914.5053377,,,,,,,,,1508.0,2.5,1.77,25.1,,,,,,,,,,,,,,,,,,,,
1721152914.5153372,,,,,,,,,,,,,,,,,14.7,13.13,0.97,KPA,,,,,,,,,,,,
1721152914.5253437,,,,,,,,,,,,,,,,,,,,,1.35,2.18,0.01,0.51,,,,,,,,
1721152914.5353534,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.5453515,0.0,0.0,180.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.5459142,,,,,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.5553315,,,,,,,,,1443.0,2.5,1.81,25.1,,,,,,,,,,,,,,,,,,,,
1721152914.5558991,,,,,,,,,,,,,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.565339,,,,,,,,,,,,,,,,,14.7,13.52,0.97,KPA,,,,,,,,,,,,
1721152914.6057405,,,,,,,,,1388.0,2.5,1.96,27.7,,,,,,,,,,,,,,,,,,,,
1721152914.615341,,,,,,,,,,,,,,,,,14.7,13.31,0.97,KPA,,,,,,,,,,,,
1721152914.6253445,,,,,,,,,,,,,,,,,,,,,1.29,2.18,0.01,0.51,,,,,,,,
1721152914.6353495,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.6453571,0.0,0.0,178.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.6459255,,,,,8.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.6553385,,,,,,,,,1323.0,2.5,1.96,6.0,,,,,,,,,,,,,,,,,,,,
1721152914.6559124,,,,,,,,,,,,,8.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.665341,,,,,,,,,,,,,,,,,14.7,13.43,0.97,KPA,,,,,,,,,,,,
1721152914.7053368,,,,,,,,,1300.0,2.5,1.94,6.0,,,,,,,,,,,,,,,,,,,,
1721152914.7153356,,,,,,,,,,,,,,,,,14.7,13.57,0.97,KPA,,,,,,,,,,,,
1721152914.7253435,,,,,,,,,,,,,,,,,,,,,1.33,2.18,0.01,0.51,,,,,,,,
1721152914.7353368,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.7453458,0.0,0.0,175.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.7459137,,,,,8.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.7553313,,,,,,,,,1368.0,2.5,1.94,6.0,,,,,,,,,,,,,,,,,,,,
1721152914.7559013,,,,,,,,,,,,,8.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.76532,,,,,,,,,,,,,,,,,14.7,13.64,0.97,KPA,,,,,,,,,,,,
1721152914.8053346,,,,,,,,,1476.0,2.5,1.9,6.0,,,,,,,,,,,,,,,,,,,,
1721152914.8153253,,,,,,,,,,,,,,,,,14.7,13.2,0.97,KPA,,,,,,,,,,,,
1721152914.8253248,,,,,,,,,,,,,,,,,,,,,1.36,2.18,0.01,0.51,,,,,,,,
1721152914.8353333,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.8453414,0.0,0.0,170.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.8459077,,,,,8.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.8553336,,,,,,,,,1472.0,2.5,1.84,27.0,,,,,,,,,,,,,,,,,,,,
1721152914.8559015,,,,,,,,,,,,,8.4,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.8653367,,,,,,,,,,,,,,,,,14.7,13.47,0.97,KPA,,,,,,,,,,,,
1721152914.9053235,,,,,,,,,1544.0,2.5,1.86,27.0,,,,,,,,,,,,,,,,,,,,
1721152914.9153256,,,,,,,,,,,,,,,,,14.7,13.15,0.98,KPA,,,,,,,,,,,,
1721152914.9253366,,,,,,,,,,,,,,,,,,,,,1.38,2.18,0.01,0.51,,,,,,,,
1721152914.9353502,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152914.94535,0.0,0.0,167.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.9459248,,,,,8.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152914.955327,,,,,,,,,1536.0,2.6,1.77,27.0,,,,,,,,,,,,,,,,,,,,
1721152914.9559,,,,,,,,,,,,,8.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152914.9653249,,,,,,,,,,,,,,,,,14.7,13.35,0.97,KPA,,,,,,,,,,,,
1721152915.0053136,,,,,,,,,1420.0,2.5,1.97,27.0,,,,,,,,,,,,,,,,,,,,
1721152915.015325,,,,,,,,,,,,,,,,,14.7,13.17,0.97,KPA,,,,,,,,,,,,
1721152915.0253336,,,,,,,,,,,,,,,,,,,,,1.41,2.18,0.01,0.51,,,,,,,,
1721152915.0353267,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152915.0453427,0.0,0.0,165.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.0459156,,,,,8.2,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.0553281,,,,,,,,,1594.0,2.5,1.81,27.0,,,,,,,,,,,,,,,,,,,,
1721152915.0559056,,,,,,,,,,,,,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152915.0653224,,,,,,,,,,,,,,,,,14.7,13.24,0.97,KPA,,,,,,,,,,,,
1721152915.1053276,,,,,,,,,1428.0,2.5,1.76,25.2,,,,,,,,,,,,,,,,,,,,
1721152915.115324,,,,,,,,,,,,,,,,,14.7,13.12,0.97,KPA,,,,,,,,,,,,
1721152915.1253076,,,,,,,,,,,,,,,,,,,,,1.36,2.17,0.01,0.51,,,,,,,,
1721152915.1353312,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152915.1453314,0.0,0.0,162.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.145908,,,,,8.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.1553288,,,,,,,,,1493.0,2.5,1.8,25.2,,,,,,,,,,,,,,,,,,,,
1721152915.15591,,,,,,,,,,,,,7.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152915.1653109,,,,,,,,,,,,,,,,,14.7,13.43,0.97,KPA,,,,,,,,,,,,
1721152915.2053118,,,,,,,,,1310.0,2.5,2.11,25.5,,,,,,,,,,,,,,,,,,,,
1721152915.2153125,,,,,,,,,,,,,,,,,14.7,13.84,0.97,KPA,,,,,,,,,,,,
1721152915.2253084,,,,,,,,,,,,,,,,,,,,,1.29,2.17,0.01,0.51,,,,,,,,
1721152915.2353122,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152915.245324,0.0,0.0,157.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.2459044,,,,,7.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.2553203,,,,,,,,,1185.0,2.5,1.94,6.0,,,,,,,,,,,,,,,,,,,,
1721152915.2559037,,,,,,,,,,,,,7.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152915.2653089,,,,,,,,,,,,,,,,,14.7,13.77,0.97,KPA,,,,,,,,,,,,
1721152915.2753108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,107.8,190.6,C
1721152915.3053274,,,,,,,,,1412.0,2.5,1.94,6.0,,,,,,,,,,,,,,,,,,,,
1721152915.3153157,,,,,,,,,,,,,,,,,14.7,13.27,0.97,KPA,,,,,,,,,,,,
1721152915.3253114,,,,,,,,,,,,,,,,,,,,,1.34,2.16,0.01,0.51,,,,,,,,
1721152915.3353221,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152915.3453176,0.0,0.0,156.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.3458982,,,,,7.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.3553052,,,,,,,,,1448.0,2.6,1.87,27.0,,,,,,,,,,,,,,,,,,,,
1721152915.3558905,,,,,,,,,,,,,7.9,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152915.3653004,,,,,,,,,,,,,,,,,14.7,13.56,0.97,KPA,,,,,,,,,,,,
1721152915.4053144,,,,,,,,,1556.0,2.5,1.87,27.0,,,,,,,,,,,,,,,,,,,,
1721152915.4153087,,,,,,,,,,,,,,,,,14.7,13.15,0.97,KPA,,,,,,,,,,,,
1721152915.425303,,,,,,,,,,,,,,,,,,,,,1.42,2.16,0.01,0.51,,,,,,,,
1721152915.4353068,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152915.4453259,0.0,0.0,154.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.4458997,,,,,7.7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.4553132,,,,,,,,,1675.0,2.5,1.81,27.0,,,,,,,,,,,,,,,,,,,,
1721152915.4558804,,,,,,,,,,,,,7.6,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152915.4653118,,,,,,,,,,,,,,,,,14.7,13.04,0.97,KPA,,,,,,,,,,,,
1721152915.5053036,,,,,,,,,1715.0,2.5,1.81,27.0,,,,,,,,,,,,,,,,,,,,
1721152915.5152907,,,,,,,,,,,,,,,,,14.7,12.99,0.97,KPA,,,,,,,,,,,,
1721152915.525304,,,,,,,,,,,,,,,,,,,,,1.44,2.16,0.01,0.51,,,,,,,,
1721152915.5353107,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.55,0.01,0.04,,,,
1721152915.545327,0.0,0.0,151.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.5459044,,,,,7.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.5553043,,,,,,,,,1658.0,2.5,1.76,20.6,,,,,,,,,,,,,,,,,,,,
1721152915.5558856,,,,,,,,,,,,,7.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152915.5653014,,,,,,,,,,,,,,,,,14.7,13.03,0.97,KPA,,,,,,,,,,,,
1721152915.6053054,,,,,,,,,1723.0,2.5,1.75,20.6,,,,,,,,,,,,,,,,,,,,
1721152915.6162884,,,,,,,,,,,,,,,,,14.7,12.89,0.97,KPA,,,,,,,,,,,,
1721152915.6253011,,,,,,,,,,,,,,,,,,,,,1.39,2.16,0.01,0.51,,,,,,,,
1721152915.6353168,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152915.645321,0.0,0.0,146.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.645896,,,,,7.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.6569514,,,,,,,,,1475.0,2.5,1.8,20.6,,,,,,,,,,,,,,,,,,,,
1721152915.6575308,,,,,,,,,,,,,7.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152915.665297,,,,,,,,,,,,,,,,,14.7,13.01,0.97,KPA,,,,,,,,,,,,
1721152915.7053254,,,,,,,,,1476.0,2.5,1.89,27.0,,,,,,,,,,,,,,,,,,,,
1721152915.715302,,,,,,,,,,,,,,,,,14.7,13.2,0.97,KPA,,,,,,,,,,,,
1721152915.7253048,,,,,,,,,,,,,,,,,,,,,1.36,2.16,0.01,0.51,,,,,,,,
1721152915.7353208,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.56,0.01,0.04,,,,
1721152915.7453206,0.0,0.0,143.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.7458978,,,,,7.1,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1721152915.755297,,,,,,,,,1427.0,2.5,1.85,27.0,,,,,,,,,,,,,,,,,,,,
1721152915.7559078,,,,,,,,,,,,,7.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1721152915.765297,,,,,,,,,,,,,,,,,14.7,13.52,0.97,KPA,,,,,,,,,,,,
1721152915.8052979,,,,,,,,,1363.0,2.5,1.96,28.3,,,,,,,,,,,,,,,,,,,,
1721152915.8152943,,,,,,,,,,,,,,,,,14.7,13.27,0.97,KPA,,,,,,,,,,,,
